"FACID"|"FACNAME"|"FAC_TYPE_CODE"|"FAC_FDR"|"SERVICE_TYPE_CODE"|"SERVICE_TYPE_NAME"|"SERVICE_OTHER_NAME"|"IS_OFFSITE_SERVICE"|"OFFSITE_NAME"|"OFFSITE_ADDRESS1"|"OFFSITE_CITY"|"OFFSITE_STATE"|"OFFSITE_ZIP"|"COUNTY_NAME"|"START_DATE"|"LONGITUDE"|"LATITUDE"|"LOCATION"
"140000118"|"WASHINGTON HOSPITAL"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"240"|"OUTPATIENT SERVICES"||"1"|"ORTHOPEDIC CLINIC FOR JOINT REPLACEMENT"|"2000 MOWRY AVENUE"|"FREMONT"|"CA"||"ALAMEDA"|07/19/2012|-121.980341|37.5570299999999|"(-121.980341,37.55703)"
"140000118"|"WASHINGTON HOSPITAL"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"240"|"OUTPATIENT SERVICES"||"1"|"OUTPATIENT DIABETES PROGRAM"|"3575 BEACON AVENUE"|"FREMONT"|"CA"|"94538"|"ALAMEDA"|11/30/2016|-121.982071|37.54925|"(-121.982071,37.54925)"
"140000118"|"WASHINGTON HOSPITAL"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"240"|"OUTPATIENT SERVICES"|"OUTPATIENT INFUSION CENTER"|"1"||"2500 MOWRY AVE, SECOND FLOOR"||||"ALAMEDA"|12/07/2011|-121.980241|37.5550799999999|"(-121.980241,37.55508)"
"140000118"|"WASHINGTON HOSPITAL"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"240"|"OUTPATIENT SERVICES"|"OUTPATIENT IMAGING CENTER"|"1"|"GAMMA KNIFE SUITE"|"2500 MOWRY AVENUE"|"FREMONT"|"CA"|"94538"|"ALAMEDA"|06/06/2007|-121.980241|37.5550799999999|"(-121.980241,37.55508)"
"140000118"|"WASHINGTON HOSPITAL"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"240"|"OUTPATIENT SERVICES"|"MEDICAL IMAGING"|"1"||"2000 MOWRY AVENUE"|"FREMONT"|"CA"|"94538"|"ALAMEDA"|02/14/2007|-121.980903|37.55756|"(-121.980903,37.55756)"
"140000118"|"WASHINGTON HOSPITAL"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"240"|"OUTPATIENT SERVICES"|"LYMPHEDEMA THERAPY"|"1"|"LYMPHEDEMA CLINIC"|"2500 MOWRY AVENUE, #140"|"FREMONT"|"CA"|"94538"|"ALAMEDA"|01/10/2006|-121.980241|37.5550799999999|"(-121.980241,37.55508)"
"140000118"|"WASHINGTON HOSPITAL"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"240"|"OUTPATIENT SERVICES"|"WOUND CARE/OXYGEN THERAPY"|"1"|"CENTER FOR WOUND HEALING AND HYPERBARIC MEDICINE"|"39141 CIVIC CENTER DRIVE"|"FREMONT"|"CA"|"94538"|"ALAMEDA"|02/24/2005|-121.977451|37.5542099999999|"(-121.977451,37.55421)"
"140000118"|"WASHINGTON HOSPITAL"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"025"|"SPEECH PATHOLOGY"||"0"||||||"ALAMEDA"|02/24/2005|||"                          ."
"140000118"|"WASHINGTON HOSPITAL"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"014"|"OCCUPATIONAL THERAPY"||"0"||||||"ALAMEDA"|02/24/2005|||"                          ."
"140000118"|"WASHINGTON HOSPITAL"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"024"|"SOCIAL SERVICES"||"0"||||||"ALAMEDA"|02/24/2005|||"                          ."
"140000118"|"WASHINGTON HOSPITAL"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"023"|"RESPIRATORY CARE SERVICES"||"0"||||||"ALAMEDA"|02/24/2005|||"                          ."
"140000118"|"WASHINGTON HOSPITAL"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"019"|"PODIATRY SERVICE"||"0"||||||"ALAMEDA"|02/24/2005|||"                          ."
"140000118"|"WASHINGTON HOSPITAL"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"018"|"PHYSICAL THERAPY"||"0"||||||"ALAMEDA"|02/24/2005|||"                          ."
"140000118"|"WASHINGTON HOSPITAL"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"013"|"NUCLEAR MEDICINE"||"0"||||||"ALAMEDA"|02/24/2005|||"                          ."
"140000118"|"WASHINGTON HOSPITAL"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"010"|"DENTAL SERVICES"||"0"||||||"ALAMEDA"|02/24/2005|||"                          ."
"140000118"|"WASHINGTON HOSPITAL"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"002"|"BASIC EMERGENCY MEDICAL"||"0"||||||"ALAMEDA"|02/24/2005|||"                          ."
"140000148"|"KINDRED HOSPITAL - SAN FRANCISCO BAY AREA"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"235"|"MOBILE UNIT"||"0"||||||"ALAMEDA"|02/24/2005|||"                          ."
"140000148"|"KINDRED HOSPITAL - SAN FRANCISCO BAY AREA"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"025"|"SPEECH PATHOLOGY"||"0"||||||"ALAMEDA"|02/24/2005|||"                          ."
"140000148"|"KINDRED HOSPITAL - SAN FRANCISCO BAY AREA"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"014"|"OCCUPATIONAL THERAPY"||"0"||||||"ALAMEDA"|02/24/2005|||"                          ."
"140000148"|"KINDRED HOSPITAL - SAN FRANCISCO BAY AREA"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"024"|"SOCIAL SERVICES"||"0"||||||"ALAMEDA"|02/24/2005|||"                          ."
"140000148"|"KINDRED HOSPITAL - SAN FRANCISCO BAY AREA"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"023"|"RESPIRATORY CARE SERVICES"||"0"||||||"ALAMEDA"|02/24/2005|||"                          ."
"140000148"|"KINDRED HOSPITAL - SAN FRANCISCO BAY AREA"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"018"|"PHYSICAL THERAPY"||"0"||||||"ALAMEDA"|02/24/2005|||"                          ."
"140000183"|"EDEN MEDICAL CENTER"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"240"|"OUTPATIENT SERVICES"|"OUTPATIENT DIABETIC EDUCATION"|"1"||"20101 LAKE CHABOT ROAD"|"CASTRO VALLEY"|"CA"|"94546"|"ALAMEDA"|03/30/2015|-122.089091|37.6985|"(-122.089091,37.6985)"
"140000183"|"EDEN MEDICAL CENTER"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"240"|"OUTPATIENT SERVICES"|"RADIATION ONCOLOGY CLINIC"|"1"||"20126 STANTON AVENUE, SUITE 101"|"CASTRO VALLEY"|"CA"|"94546"|"ALAMEDA"|01/12/2015|-122.090491|37.6972299999999|"(-122.090491,37.69723)"
"140000183"|"EDEN MEDICAL CENTER"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"020"|"RADIATION THERAPY"||"0"||||||"ALAMEDA"|01/12/2015|||"                          ."
"140000183"|"EDEN MEDICAL CENTER"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"240"|"OUTPATIENT SERVICES"|"UNIVERSAL CARE UNIT"|"1"||"20103 LAKE CHABOT ROAD"|"CASTRO VALLEY"|"CA"|"94546"|"ALAMEDA"|12/01/2012|-122.089620999999|37.6981699999999|"(-122.089621,37.69817)"
"140000183"|"EDEN MEDICAL CENTER"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"240"|"OUTPATIENT SERVICES"|"WOUND CARE"|"1"|||"CASTRO VALLEY"|"CA"|"94546"|"ALAMEDA"|07/01/2004|-122.089620999999|37.6981699999999|"(-122.089621,37.69817)"
"140000183"|"EDEN MEDICAL CENTER"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"240"|"OUTPATIENT SERVICES"|"PODIATRIC"|"1"|||"CASTRO VALLEY"|"CA"|"94546"|"ALAMEDA"|07/01/2004|-122.089620999999|37.6981699999999|"(-122.089621,37.69817)"
"140000183"|"EDEN MEDICAL CENTER"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"240"|"OUTPATIENT SERVICES"|"OUTPATIENT SURGERY"|"1"||"20103 LAKE CHABOT ROAD"|"CASTRO VALLEY"|"CA"|"94546"|"ALAMEDA"|07/01/2004|-122.089620999999|37.6981699999999|"(-122.089621,37.69817)"
"140000183"|"EDEN MEDICAL CENTER"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"240"|"OUTPATIENT SERVICES"|"LABORATORY"|"1"|||"CASTRO VALLEY"|"CA"|"94546"|"ALAMEDA"|07/01/2004|-122.089620999999|37.6981699999999|"(-122.089621,37.69817)"
"140000183"|"EDEN MEDICAL CENTER"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"240"|"OUTPATIENT SERVICES"|"IMAGING AND RADIOLOGY"|"1"||"20103 LAKE CHABOT ROAD"|"CASTRO VALLEY"|"CA"|"94546"|"ALAMEDA"|07/01/2004|-122.089620999999|37.6981699999999|"(-122.089621,37.69817)"
"140000183"|"EDEN MEDICAL CENTER"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"240"|"OUTPATIENT SERVICES"|"CARDIOPULMONARY"|"1"|||"CASTRO VALLEY"|"CA"|"94546"|"ALAMEDA"|07/01/2004|-122.089620999999|37.6981699999999|"(-122.089621,37.69817)"
"140000183"|"EDEN MEDICAL CENTER"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"240"|"OUTPATIENT SERVICES"|"REHABILITATION"|"1"||"14207 E 14TH STREET"|"SAN LEANDRO"|"CA"||"ALAMEDA"|10/12/2009|-122.139841|37.7121|"(-122.139841,37.7121)"
"140000183"|"EDEN MEDICAL CENTER"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"025"|"SPEECH PATHOLOGY"||"0"||||||"ALAMEDA"|02/24/2005|||"                          ."
"140000183"|"EDEN MEDICAL CENTER"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"024"|"SOCIAL SERVICES"||"0"||||||"ALAMEDA"|02/24/2005|||"                          ."
"140000183"|"EDEN MEDICAL CENTER"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"023"|"RESPIRATORY CARE SERVICES"||"0"||||||"ALAMEDA"|02/24/2005|||"                          ."
"140000183"|"EDEN MEDICAL CENTER"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"019"|"PODIATRY SERVICE"||"0"||||||"ALAMEDA"|02/24/2005|||"                          ."
"140000183"|"EDEN MEDICAL CENTER"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"018"|"PHYSICAL THERAPY"||"0"||||||"ALAMEDA"|02/24/2005|||"                          ."
"140000183"|"EDEN MEDICAL CENTER"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"014"|"OCCUPATIONAL THERAPY"||"0"||||||"ALAMEDA"|02/24/2005|||"                          ."
"140000183"|"EDEN MEDICAL CENTER"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"013"|"NUCLEAR MEDICINE"||"0"||||||"ALAMEDA"|02/24/2005|||"                          ."
"140000183"|"EDEN MEDICAL CENTER"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"002"|"BASIC EMERGENCY MEDICAL"||"0"||||||"ALAMEDA"|02/24/2005|||"                          ."
"140000184"|"FAIRMONT HOSPITAL"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"240"|"OUTPATIENT SERVICES"|"GENERAL MEDICINE"|"0"||||||"ALAMEDA"|02/24/2005|||"                          ."
"140000184"|"FAIRMONT HOSPITAL"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"026"|"AUDIOLOGY"||"0"||||||"ALAMEDA"|02/24/2005|||"                          ."
"140000184"|"FAIRMONT HOSPITAL"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"025"|"SPEECH PATHOLOGY"||"0"||||||"ALAMEDA"|02/24/2005|||"                          ."
"140000184"|"FAIRMONT HOSPITAL"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"024"|"SOCIAL SERVICES"||"0"||||||"ALAMEDA"|02/24/2005|||"                          ."
"140000184"|"FAIRMONT HOSPITAL"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"018"|"PHYSICAL THERAPY"||"0"||||||"ALAMEDA"|02/24/2005|||"                          ."
"140000184"|"FAIRMONT HOSPITAL"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"014"|"OCCUPATIONAL THERAPY"||"0"||||||"ALAMEDA"|02/24/2005|||"                          ."
"140000184"|"FAIRMONT HOSPITAL"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"010"|"DENTAL SERVICES"||"0"||||||"ALAMEDA"|02/24/2005|||"                          ."
"140000187"|"JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"004"|"CARDIAC CATHETERIZATION LABORATORY SERVICES"||"0"||||||"CONTRA COSTA"|06/01/2019|||"                          ."
"140000187"|"JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"240"|"OUTPATIENT SERVICES"|"CARDIAC REHAB (PHASE II & III)"|"1"||"3480 BUSKIRK AVENUE"|"PLEASANT HILL"|"CA"|"94523"|"CONTRA COSTA"|08/28/2018|-122.057611|37.94008|"(-122.057611,37.94008)"
"140000187"|"JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"240"|"OUTPATIENT SERVICES"|"PULMONARY REHABILITATION"|"1"||"3480 BUSKIRK AVENUE, SUITE 110"|"PLEASANT HILL"|"CA"|"94523"|"CONTRA COSTA"|08/28/2018|-122.057611|37.94008|"(-122.057611,37.94008)"
"140000187"|"JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"230"|"REHABILITATION CENTER"||"1"||"LONG TOWER, 1ST FLOOR"|"WALNUT CREEK"|"CA"|"94598"|"CONTRA COSTA"|09/29/2015|-122.041360999999|37.91261|"(-122.041361,37.91261)"
"140000187"|"JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"240"|"OUTPATIENT SERVICES"|"OUTPATIENT EYE LABORATORY"|"0"||||||"CONTRA COSTA"|02/01/2015|||"                          ."
"140000187"|"JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"240"|"OUTPATIENT SERVICES"|"TRAUMA CLINIC"|"1"||"1601 YGNACIO VALLEY ROAD"|"WALNUT CREEK"|"CA"|"94598"|"CONTRA COSTA"|04/13/2015|-122.041360999999|37.91261|"(-122.041361,37.91261)"
"140000187"|"JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"240"|"OUTPATIENT SERVICES"|"DIAGNOSTIC RADIOLOGY"|"1"|"MEDICAL IMAGING"|"1450 TREAT BOULEVARD"|"WALNUT CREEK"|"CA"|"94567"|"CONTRA COSTA"|02/03/2014|-122.052691|37.9258499999999|"(-122.052691,37.92585)"
"140000187"|"JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"240"|"OUTPATIENT SERVICES"||"1"|"OUTPATIENT NEUROPSYCHOLOGY CLINIC"|"3480 BUSKIRK AVENUE, SUITE 150"|"PLEASANT HILL"|"CA"|"94523"|"CONTRA COSTA"|11/14/2012|-122.057610999999|37.94008|"(-122.057611,37.94008)"
"140000187"|"JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"240"|"OUTPATIENT SERVICES"|"NUTRITION OUTPATIENT CLINIC"|"1"||"1601 YGNACIO VALLEY ROAD"|"WALNUT CREEK"|"CA"|"94598"|"CONTRA COSTA"|09/30/2011|-122.041360999999|37.91261|"(-122.041361,37.91261)"
"140000187"|"JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"220"|"PEDIATRIC CLINIC"|"INTENSIVE CARE UNIT"|"0"||||||"CONTRA COSTA"|04/13/2015|||"                          ."
"140000187"|"JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"240"|"OUTPATIENT SERVICES"|"CANCER CENTER"|"1"|"REGIONAL CANCER CENTER"|"133 LA CASA VIA, SUITE 140"|"WALNUT CREEK"|"CA"|"94598"|"CONTRA COSTA"|05/13/2011|-122.040631|37.9114849999999|"(-122.040631,37.911485)"
"140000187"|"JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"240"|"OUTPATIENT SERVICES"|"INFUSION"|"1"|"OUTPATIENT INFUSION CENTER"|"1601 YGNACIO VALLEY RD"|"WALNUT CREEK"|"CA"|"94598"|"CONTRA COSTA"|01/01/1995|-122.041360999999|37.91261|"(-122.041361,37.91261)"
"140000187"|"JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"240"|"OUTPATIENT SERVICES"|"WOUND CARE CENTER"|"1"||"240 LA CASA VIA"|"WALNUT CREEK"|"CA"|"94598"|"CONTRA COSTA"|01/01/1996|-122.037611|37.90934|"(-122.037611,37.90934)"
"140000187"|"JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"240"|"OUTPATIENT SERVICES"|"DIABETES"|"1"|"DIABETES CENTER"|"175 LA CASA VIA"|"WALNUT CREEK"|"CA"|"94598"|"CONTRA COSTA"|01/01/1996|-122.038931|37.91234|"(-122.038931,37.91234)"
"140000187"|"JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"240"|"OUTPATIENT SERVICES"||"1"|"MEDICAL ENDOSCOPY DEPARTMENT"|"1601 YGNACIO VALLEY ROAD"|"WALNUT CREEK"|"CA"|"94598"|"CONTRA COSTA"|11/24/2014|-122.041360999999|37.91261|"(-122.041361,37.91261)"
"140000187"|"JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"240"|"OUTPATIENT SERVICES"|"DIABETES"|"1"|"DIABETES CENTER"|"175 LA CASA VIA"|"WALNUT CREEK"|"CA"|"94598"|"CONTRA COSTA"|01/01/1996|-122.038931|37.91234|"(-122.038931,37.91234)"
"140000187"|"JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"240"|"OUTPATIENT SERVICES"|"CARDIAC REHAB (PHASE II & III)"|"1"||"2400 BALFOUR RD"|"BRENTWOOD"|"CA"|"94513"|"CONTRA COSTA"|01/01/2005|-121.734911|37.9232999999999|"(-121.734911,37.9233)"
"140000187"|"JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"240"|"OUTPATIENT SERVICES"||"0"||||||"CONTRA COSTA"|06/01/2019|||"                          ."
"140000187"|"JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"240"|"OUTPATIENT SERVICES"|"PT, ST"|"1"|"REHABILITATION SERVICES"|"1220 ROSSMOOR PKWY"|"WALNUT CREEK"|"CA"|"94598"|"CONTRA COSTA"|01/01/1996|-122.070505|37.8780969999999|"(-122.070505,37.878097)"
"140000187"|"JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"240"|"OUTPATIENT SERVICES"|"PT, OT, ST"|"1"|"REHABILITATION SERVICES"|"3480 BUSKIRK AVENUE, SUITE 150"|"PLEASANT HILL"|"CA"|"94523"|"CONTRA COSTA"|01/01/1994|-122.057610999999|37.94008|"(-122.057611,37.94008)"
"140000187"|"JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"240"|"OUTPATIENT SERVICES"|"HYPERBARIC OXYGEN"|"1"||"1601 YGNACIO VALLEY RD"|"WALNUT CREEK"|"CA"|"94598"|"CONTRA COSTA"|01/01/2005|-122.041360999999|37.91261|"(-122.041361,37.91261)"
"140000187"|"JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"240"|"OUTPATIENT SERVICES"|"DIAGNOSTIC RADIOLOGY"|"1"|"BREAST MEDICAL IMAGING"|"133 LA CASA VIA"|"WALNUT CREEK"|"CA"|"94598"|"CONTRA COSTA"|03/23/2011|-122.040631|37.9114849999999|"(-122.040631,37.911485)"
"140000187"|"JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"240"|"OUTPATIENT SERVICES"|"DIAGNOSTIC RADIOLOGY"|"1"|"MEDICAL IMAGING AT BISHOP RANCH"|"2305 CAMINO RAMON, SUITE 108"|"SAN RAMON"|"CA"|"94583"|"CONTRA COSTA"|01/01/2004|-121.966781999999|37.7762549999999|"(-121.966782,37.776255)"
"140000187"|"JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"240"|"OUTPATIENT SERVICES"|"DIAGNOSTIC RADIOLOGY"|"1"|"MEDICAL IMAGING"|"1601 YGNACIO VALLEY RD"|"WALNUT CREEK"|"CA"|"94598"|"CONTRA COSTA"|03/23/2011|-122.041360999999|37.91261|"(-122.041361,37.91261)"
"140000187"|"JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"240"|"OUTPATIENT SERVICES"|"HIGH RISK INFANT"|"1"||"3480 BUSKIRK AVENUE, SUITE 150"|"PLEASANT HILL"|"CA"|"94523"|"CONTRA COSTA"|01/01/2009|-122.057610999999|37.94008|"(-122.057611,37.94008)"
"140000187"|"JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"024"|"SOCIAL SERVICES"||"0"||||||"CONTRA COSTA"|02/24/2005|||"                          ."
"140000187"|"JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"020"|"RADIATION THERAPY"||"0"||||||"CONTRA COSTA"|02/24/2005|||"                          ."
"140000187"|"JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"023"|"RESPIRATORY CARE SERVICES"||"0"||||||"CONTRA COSTA"|02/24/2005|||"                          ."
"140000187"|"JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"013"|"NUCLEAR MEDICINE"||"0"||||||"CONTRA COSTA"|02/24/2005|||"                          ."
"140000187"|"JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"002"|"BASIC EMERGENCY MEDICAL"||"0"||||||"CONTRA COSTA"|02/24/2005|||"                          ."
"140000188"|"KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"004"|"CARDIAC CATHETERIZATION LABORATORY SERVICES"|"PEDIATRIC"|"0"||||||"ALAMEDA"|03/06/2019|||"                          ."
"140000188"|"KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"237"|"ELECTIVE PERCUTANEOUS CORONARY INTERVENTION"||"0"||||||"ALAMEDA"|09/12/2018|||"                          ."
"140000188"|"KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"005"|"CARDIOVASCULAR SURGERY"|"PEDIATRIC"|"0"||||||"ALAMEDA"|07/26/2018|||"                          ."
"140000188"|"KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"235"|"MOBILE UNIT"||"1"||"3600 BROADWAY STREET"|"OAKLAND"|"CA"|"94609"|"ALAMEDA"|08/17/2017|-122.258641|37.82318|"(-122.258641,37.82318)"
"140000188"|"KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"240"|"OUTPATIENT SERVICES"|"RADIOLOGICAL SERVICES"|"0"||||||"ALAMEDA"|07/01/2014|||"                          ."
"140000188"|"KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"004"|"CARDIAC CATHETERIZATION LABORATORY SERVICES"||"0"||||||"ALAMEDA"|07/01/2014|||"                          ."
"140000188"|"KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"240"|"OUTPATIENT SERVICES"|"PROCEDURE SUITE"|"0"||"PROCEDURE ROOMS 1, 2, 3, 4, 5, 6 AND 7"||||"ALAMEDA"|07/01/2014|||"                          ."
"140000188"|"KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"014"|"OCCUPATIONAL THERAPY"||"0"||||||"ALAMEDA"|07/01/2014|||"                          ."
"140000188"|"KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"024"|"SOCIAL SERVICES"||"0"||||||"ALAMEDA"|07/01/2014|||"                          ."
"140000188"|"KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"023"|"RESPIRATORY CARE SERVICES"||"0"||||||"ALAMEDA"|07/01/2014|||"                          ."
"140000188"|"KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"018"|"PHYSICAL THERAPY"||"0"||||||"ALAMEDA"|07/01/2014|||"                          ."
"140000188"|"KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"013"|"NUCLEAR MEDICINE"||"0"||"LOWER LEVEL"||||"ALAMEDA"|07/01/2014|||"                          ."
"140000188"|"KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"002"|"BASIC EMERGENCY MEDICAL"||"0"||||||"ALAMEDA"|07/01/2014|||"                          ."
"140000190"|"KAISER FOUNDATION HOSPITAL - WALNUT CREEK"|"GACH"|"GENERAL ACUTE CARE HOSPITAL"|"235"|"MOBILE UNIT"||"0"||||||"CONTRA COSTA"|08/14/2019|||"                          ."
